gene_accession,UK047D1T0,PT125H2T1,UK044D2T0,UK015H1T0,PT114D1T0,PT120D1T1,PT218D1T1,UK031D1T0,UK034H1T0,PT021D2T0,PT015H2T0,UK018D1T0,UK018H1T0,PT120D1T0,PT218H1T0,UK028D1T0,PT221D1T1,PT023H2T0,PT015H4T0,UK036H1T0,PT051H1T0,PT120H1T0,PT114H1T0,PT114D1T1,PT024D1T0,PT021H2T0,UK002H2T0,UK014D1T0,PT221H1T1,PT120D2T0,UK008D1T0,UK008H1T0,PT205H4T1,PT012D1T0,PT017D1T0,UK012H1T0,PT120H1T1,UK031H1T0,UK038D2T0,UK026D1T0,PT125D1T0,PT218D1T0,UK020D1T0,PT054H1T0,PT221D1T0,PT014D1T0,UK015D1T0,PT120H2T0,PT010D1T0,PT053H1T0,UK014H2T0,UK033H1T0,PT024D1T0B,UK019H2T0,UK036D1T0,UK053D1T0,PT026D1T0,PT205H2T0,UK053H1T0,PT046D1T0,PT120D3T1,PT021D1T0,PT114H2T1,PT221H2T1,PT052H1T0,PT051D1T0,PT131H2T0,UK026H1T0,UK019H1T0,PT131D1T0,PT050D1T0,UK002H1T0,UK034D1T0,PT131D1T1,UK005D1T0,PT019H2T0,PT019D1T0,PT019D1T0B,PT131H1T0,PT012H1T0,UK047D1T0B,PT051D3T0,PT205H4T0,UK044D1T0,UK036D1T0B,UK002D1T0,PT015D1T0,PT046H1T0,PT023H1T0,PT054D1T0,PT125H1T1,UK014H1T0,PT125D1T1,PT015H3T0,UK015H2T0,PT010H1T0,PT218H1T1,PT015H1T0,PT010H2T0,PT125H2T0,PT051D2T0,PT114H1T1,UK019D1T0,PT014H1T0,PT120D3T0,PT114H2T0,UK014D1T0B,PT221H2T0,PT131H1T1,PT118H1T1,PT024H1T0,PT205D1T0,PT131H2T1,UK012D1T0,PT221H1T0,PT118H1T0,UK028H1T0,PT024H2T0,PT051H2T0,PT118D1T1,PT120D2T1,UK038H1T0,PT205D1T1,PT019H1T0,PT120H2T1,UK047H1T0,PT017H1T0,PT052D1T0,UK005H1T0,PT026H1T0,PT051D5T0,PT118D1T0,PT050H1T0,PT205H2T1,UK033D1T0,PT053D1T0,UK020H1T0,UK005H2T0,UK008D1T0B,UK044D3T0,PT125H1T0,PT050D1T0B,PT046D1T0B,UK044H1T0,PT023D1T0
MEG_8215|Drugs|betalactams|Class_A_betalactamases|LEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,0,0,0,0
MEG_6434|Drugs|betalactams|Class_A_betalactamases|SHV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_4067|Drugs|MLS|MLS_resistance_ABC_efflux_pumps|MSRA,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,1034,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_4348|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,0,0,0,0,0,0,0,0,0,0,0,0,854,0,0,0,0,0,254,0,0,0,379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,554,0,0,0,0
MEG_6119|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,0,0,0,0,0,483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_2382|Drugs|betalactams|Class_A_betalactamases|CTX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_7460|Drugs|Glycopeptides|VanB-type_regulator|VANRB,0,0,0,45,0,0,0,0,456,0,0,0,42,0,0,0,0,0,18,225,0,299,27,0,0,96,0,0,83,0,0,0,0,0,0,237,120,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,172,0,0,0,0,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,0,0,0,0,35,94,0,0,783,61,0,0,183,0,25,0,0,0,134,0,0,37,0,339,0,39,26,99,0,0,0,0,622,0,502,0,13,0,138,73,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0
MEG_2920|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|FLOR,0,0,0,0,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1166,0,1269,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_1053|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,0,0,0,0,0,0,1179,498,0,0,1148,0,79,942,220,130,610,0,0,0,0,0,1196,0,17,1113,29,0,0,114,472,0,463,28,0,738,0,0,0,0,0,722,0,1258,391,0,421,574,0,802,22,0,30,0,67,0,273,665,0,5,0,0,391,616,300,1236,0,0,648,0,0,0,264,0,0,0,0,21,943,332,0,1095,0,24,0,203,1293,0,14,1166,691,139,318,298,0,60,85,0,296,0,125,46,0,0,50,0,0,60,1202,294,672,0,57,0,0,1059,0,72,99,0,674,559,1190,403,575,514,0,0,0,1139,0,0,1194,0,416,0,0,0,682,0,1176,21,0,0,299
MEG_5851|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|QACL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,34,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_2722|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|EMRA,448,406,38,53,2098,2038,1546,0,1781,299,2114,36,279,2228,1714,2185,1995,1595,1210,1667,43,1546,2018,1406,215,698,1586,1177,1644,2185,2024,2078,1318,473,1909,0,1753,1187,0,80,2064,2202,2219,2139,186,0,50,544,1967,1769,2070,250,323,955,23,539,1918,791,651,79,2089,1004,2100,1010,995,221,1925,197,2250,2186,59,1979,562,1988,0,575,0,0,1343,1346,360,784,2023,47,40,23,2198,2105,1894,2090,1048,119,1678,543,121,0,1336,134,1656,767,1693,761,0,255,2141,450,1220,2097,946,173,248,347,1970,14,1878,90,2169,1119,2052,659,1793,2000,2181,1168,1350,2068,1510,1774,1106,1943,1090,63,95,1830,1971,70,79,0,2113,741,2154,48,62,0,1926
MEG_7162|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,3057,3174,3164,3285,1428,2662,3058,2968,3594,3104,3249,2776,3451,0,3270,3426,1982,3224,3012,3158,3222,3381,3210,3450,3235,3062,3131,3017,3381,2661,2665,3325,3335,3418,2770,3421,3405,3086,3104,3051,2913,2452,1281,2678,3158,2568,2916,3049,3170,2866,3331,2628,3399,3097,3254,2676,2629,2559,3389,3615,3060,3380,2866,3387,924,2795,3040,3369,2524,3050,2324,2532,3156,1656,2822,3311,2883,2871,2799,3359,2977,2871,2885,2977,3170,2985,3440,3303,2962,3023,3218,3455,2454,3398,3545,3448,2804,2381,3457,3089,2831,3337,3035,2369,2766,2043,3036,2959,3203,3328,3244,2685,3165,2615,3301,3033,3228,2936,3183,2931,2502,3348,351,3492,2988,3389,3195,3182,3316,3070,2906,2549,3118,2814,3207,3269,3302,3349,2980,3091,2311,2176,3609,3497,3125
MEG_842|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,62,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_850|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,0,0,0,190,0,0,0,0,73,0,0,0,0,0,540,0,0,0,227,0,256,0,0,82,0,0,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,83,0,23,0,0,0,0,0,328,0,0,33,0,0,0,0,20,0,116,0,0,0,96,0,0,0,0,0,0,0,0,0,0,98,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0
MEG_3541|Drugs|betalactams|Class_A_betalactamases|LEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,0,0
MEG_6125|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,983,0
MEG_492|Drugs|betalactams|Class_C_betalactamases|ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,642,0,0,0,0
MEG_392|Drugs|betalactams|Class_C_betalactamases|ACC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_7472|Drugs|Glycopeptides|VanC-type_regulator|VANRC,0,0,0,0,0,39,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,30,0,0
MEG_3049|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|FPTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_1975|Drugs|betalactams|Class_C_betalactamases|CMY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_1999|Drugs|betalactams|Class_C_betalactamases|CMY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_3947|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|MGTA,726,723,80,109,4357,4096,3436,0,3434,515,4393,0,473,4778,3414,4637,4389,3401,2614,3568,116,3227,4187,3100,488,1558,3093,1922,3372,4721,4229,4478,2204,684,3852,0,3837,2349,0,95,4452,4655,4907,4386,480,0,86,1044,3944,3461,4167,423,734,1951,87,1082,3582,1690,1346,174,4219,2114,4491,2329,2121,404,4151,316,4784,4729,129,3872,1229,4144,0,1473,0,0,2750,2514,652,1707,4145,79,0,0,4618,4337,4144,4198,2189,219,3593,1226,203,0,2506,226,3023,1218,3403,1464,0,465,4359,587,2036,4206,2114,232,503,629,4225,0,3966,187,4482,2464,4062,1403,3654,4072,4585,2662,2308,4541,3562,3529,2285,3928,2301,103,149,3762,3918,90,141,0,4473,1358,4607,85,120,0,3950
MEG_3622|Biocides|Acetate_resistance|Acetate_resistance_protein|LPDT,661,821,76,92,4325,4046,3471,0,3566,756,4249,0,549,4544,3266,4377,4307,3480,2635,3545,113,2746,4140,3264,548,1812,3079,2043,3520,4548,4226,4443,2416,902,3747,0,3777,1923,0,177,4402,4500,4629,4234,492,0,102,1251,3840,3630,4082,431,745,1973,98,1203,3541,1921,1337,146,4096,2333,4461,2482,1956,405,4070,298,4604,4535,121,3745,1122,4180,0,1407,0,0,2770,2533,553,1888,4172,96,78,54,4444,4220,4185,4031,2472,261,3732,1120,218,0,2646,254,2907,1556,3467,1743,0,491,4177,878,2194,4229,1653,293,565,766,4091,0,4008,175,4411,2252,4176,1676,3608,3917,4472,2348,2506,4391,3644,3577,2704,3904,2235,127,167,3819,3630,108,185,0,4371,1634,4504,117,106,0,4068
MEG_2737|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|EMRY,317,378,0,42,2413,2263,1782,0,1820,258,2401,23,157,2643,1336,2599,2223,1568,814,1354,0,1403,2287,1310,193,533,1212,729,1463,2489,2026,2487,944,251,1862,0,1980,685,0,48,2429,2602,2874,2398,236,0,38,394,1972,1677,2210,148,301,453,0,480,1728,781,617,51,2306,984,2570,981,652,134,2099,115,2599,2562,0,2111,472,2178,0,344,0,0,1370,1017,228,624,2169,36,24,0,2630,2213,2365,2334,840,89,1750,338,114,0,1310,66,1348,515,1634,630,0,157,2234,242,862,2505,519,121,216,282,2061,0,2153,39,2511,984,2392,711,1831,1965,2537,812,1097,2414,1301,1672,29,1949,872,44,64,1389,1989,0,42,0,2237,612,2515,0,36,0,2004
MEG_1651|Drugs|betalactams|Class_A_betalactamases|CEPA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,122,0,368,0,0,0,0,0,0,0,151,0,0,209,0,0,445,0,0,0,144,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,0,0,176,0,679,0,0,536,0,0,0,0,0,0,137,0,0,0,0,0,58,0,338,0,0,337,0,0,0,0,0,0,18,0,0,0,0,0,0,390,430,0,0,158,305,0,0,0,0,0,0,0,0,0,0,0
MEG_6925|Drugs|betalactams|Class_A_betalactamases|TEM,0,0,143,0,0,79,1275,423,0,0,733,0,0,802,0,0,892,0,123,395,0,0,694,0,0,0,0,0,0,1366,0,0,0,0,0,0,0,0,0,0,0,671,0,0,0,0,0,184,0,0,1091,0,0,0,0,0,0,0,165,0,0,0,0,0,0,0,0,104,0,1246,0,1006,0,1084,0,0,0,0,398,231,0,0,0,130,0,0,1160,419,0,758,308,59,557,211,0,0,114,0,0,64,283,0,0,0,0,143,0,0,400,0,0,0,0,0,0,134,0,0,0,0,554,417,1218,0,270,0,0,222,0,0,0,0,0,0,186,0,0,0,0,0,1256,0,0,0,107
MEG_7474|Drugs|Glycopeptides|VanC-type_regulator|VANRC,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_5925|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_6584|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,0,0,0,0,0,717,0,0,0,0,27,0,0,0,0,0,835,0,0,0,0,0,354,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,852,0,948,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,394,0,0,103,0,0,0,0,0,238,0,0,0,26,0,0,0,986,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,137,14,0,158,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,108,0,0,0,0
MEG_6899|Drugs|betalactams|Class_A_betalactamases|TEM,54,54,0,0,0,55,308,86,87,0,340,0,86,85,0,0,621,62,0,72,0,0,102,0,0,0,76,0,0,294,0,49,0,0,100,98,31,0,0,59,0,74,18,45,0,0,64,75,0,49,150,51,83,89,74,30,65,49,0,127,53,0,32,0,0,0,48,84,0,299,0,140,82,242,144,0,0,59,0,90,0,44,0,0,0,61,280,116,0,386,78,62,77,0,55,0,42,0,118,66,72,48,114,0,57,0,130,58,114,77,40,0,0,0,57,0,0,117,0,0,95,0,0,0,82,106,101,48,109,0,74,0,0,0,56,87,81,0,107,0,186,41,96,385,64
MEG_2192|Drugs|betalactams|Class_A_betalactamases|CTX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_2444|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|CUID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_3184|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,0,199,0,171,0,0,0,0,125,0,639,0,921,0,972,0,0,65,219,0,0,0,643,0,0,0,458,0,0,0,0,0,2901,0,0,138,0,399,0,0,0,0,0,80,0,0,0,437,0,2261,3089,745,0,0,0,0,0,0,62,0,0,0,91,0,0,0,102,0,0,0,0,446,0,0,0,153,0,0,704,975,0,0,3097,0,0,0,81,1946,719,0,202,2008,0,88,0,0,3817,603,0,565,0,132,0,115,0,0,0,0,1258,384,411,0,1310,0,0,484,82,317,1370,0,0,1365,0,2008,113,90,114,298,162,1907,0,0,0,0,0,0,2886,204,0,0,0,0,0,3501,0
MEG_6951|Drugs|betalactams|Class_A_betalactamases|TEM,0,0,0,0,0,0,844,91,0,0,480,0,0,289,0,0,613,0,0,73,0,0,241,0,0,0,0,0,0,960,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0,0,16,0,0,578,0,0,39,0,0,14,0,15,0,0,0,0,0,0,0,0,14,0,764,0,423,0,574,0,0,0,0,77,40,0,0,0,22,0,0,667,177,0,553,74,0,100,45,0,0,23,0,0,0,77,0,0,0,0,28,0,0,54,0,0,0,0,0,0,16,0,0,0,0,165,75,705,0,115,0,0,49,0,0,0,0,0,0,44,0,0,0,0,0,790,0,0,0,0
MEG_138|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0,21,0,0,0,100,683,0,0,0,0,0,0,387,457,0,668,0,0,0,0,0,128,635,0,0,0,0,0,0,0,194,356,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,209,0,0,0,0,168,0,0,0,90,0,445,0,427,0,0,15,8,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,129,0,0,0,0,0,17,0,695,0,28,824,0,30,0,0,0,0,0,223,0,0,0,0,0,0,0,0,0,16,35,0,653,0,0,0,7,0,0,0,764,0,0,13,0,0,0,0,0,0,655,0,0,0,0
